,Job_ID,Role,Seniority,Emp_Type,Job function,Industries,Job_Des,Link
39,4165066051,Python Developer,Associate,Full-time,Information Technology,IT Services and IT Consulting,"Responsibilities Write clean, maintainable, and efficient Python code for backend services or applications. Develop RESTful APIs or work on web applications using frameworks like Django or Flask. Implement data extraction, transformation, and loading (ETL) processes using Python. Collaborate with front-end developers and other team members to ensure seamless integration. Test and debug applications to ensure they meet quality and performance standards. Participate in code reviews and contribute to the development of coding standards. Keep up-to-date with Python libraries and tools relevant to the project.Technical and Professional Requirements: • Primary skills: Technology->Machine Learning, Python, Django, Flask Additional Responsibilities: Skills Required: Strong proficiency in Python 3.x. Experience with at least one Python web framework (Django, Flask, etc.). Knowledge of database technologies, including SQL and ORM (e.g., SQLAlchemy). Familiarity with version control systems like Git. Basic understanding of front-end technologies (HTML, CSS, JavaScript). Experience with unit testing frameworks like pytest or unittest. Knowledge of REST API design principles. Educational RequirementsBtech/BE, Mtech/ME, Bsc/Msc, BCA/MCALocation- PAN INDIA",https://www.linkedin.com/jobs/view/4165066051/
40,4174301574,Python Developer,Associate,Full-time,Information Technology,IT Services and IT Consulting,"Write clean, maintainable, and efficient Python code for backend services or applications.Develop RESTful APIs or work on web applications using frameworks like Django or Flask. Implement data extraction, transformation, and loading (ETL) processes using Python.Collaborate with front-end developers and other team members to ensure seamless integration. Test and debug applications to ensure they meet quality and performance standards.Participate in code reviews and contribute to the development of coding standards.Keep up-to-date with Python libraries and tools relevant to the project.Technical and Professional Requirements:• Primary skills: Technology->Machine Learning->PythonPreferred Skills:Technology->Machine Learning->PythonAdditional Responsibilities:Skills Required:Strong proficiency in Python 3.x.Experience with at least one Python web framework (Django, Flask, etc.).Knowledge of database technologies, including SQL and ORM (e.g., SQLAlchemy).Familiarity with version control systems like Git.Basic understanding of front-end technologies (HTML, CSS, JavaScript).Experience with unit testing frameworks like pytest or unittest.Knowledge of REST API design principles.Educational RequirementsMCA, MTech, Bachelor of Engineering, BCA, BSc ,BTech",https://www.linkedin.com/jobs/view/4174301574/
41,4174338337,Machine Learning Engineer,Mid-Senior level,Full-time,Information Technology,Business Consulting and Services,"Location- ChennaiExperience- In Generative AI/Machine Learning Engineer and Payments for 8-10 yearsRequirements:Bachelor’s or master’s degree in computer science, engineering, mathematics, statistics, or a related field.8–10 years of proven experience as a Machine Learning Engineer, Data Scientist, or similar role.Strong knowledge of machine learning, statistics, and data science concepts and techniques.Proficient in programming languages such as Python, R, and Java.Experience with data processing tools like SQL, Spark, and Hadoop.Proficient in using frameworks like TensorFlow, PyTorch, Scikit-learn, Hugging Face Transformers, and other OSS LLMs.Hands-on experience with foundational models, such as BERT, GPT, T5, and Vision Transformers (ViT).Experience with credit card and UPI payment data use cases (e.g., fraud detection, transaction risk assessment, customer analytics) is a plus.Experience fine-tuning and deploying OSS LLMs for specific tasks such as text summarization, synthetic data generation, and NLP applications in payments.Familiarity with frameworks/tools like Hugging Face, LangChain, and LlamaIndex.Hands-on experience deploying ML and GenAI models in production environments with tools like MLflow, Kubeflow, Docker, and Kubernetes.Excellent communication and presentation skills, with the ability to explain complex concepts",https://www.linkedin.com/jobs/view/4174338337/
42,4151244351,Data Scientist,Mid-Senior level,Full-time,Information Technology,"IT Services and IT Consulting, IT System Training and Support, and IT System Data Services","Experience : 5-8 yearsLocation: Mumbai, Pune, Bangalore, Chennai, HyderabadNotice :Immediate- 30 daysResponsibilities Work with stakeholders to identify opportunities for leveraging data to drive business solutionsMine and analyze data from databases to drive optimization and improvement of product development and business strategiesAssess the effectiveness and accuracy of new data sources and data gathering techniquesDevelop custom models and algorithms to apply to data setsUse predictive modelling to increase and optimize customer experiencesCoordinate with different functional teams to implement models and monitor outcomesAnalyze large amounts of information to discover trends and patternsBuild predictive models and machinelearning algorithmsPresent information using data visualization techniques Good to have a knowledge of ML lifecycle and model governance QualificationsLooking for someone with 5-8 years of experience manipulating data sets and building statistical models having bachelors or masters degree in Statistics Mathematics Computer Science or another quantitative field and is familiar with the following software toolsExperience using statistical computer languages R Python etc to manage data and draw insights from large data setsKnowledge of a variety of machine learning techniques clustering decision tree learning artificial neural networks XGBoost KNN SVM ANN etcKnowledge of advanced statistical techniques and concepts regression properties of distributions statistical tests and proper usage etc and experience with applicationsKnowledge and experience in statistical and data mining techniques GLMRegression Random Forest Boosting Trees text mining social network analysis etcExperience creating and using advanced machine learning algorithms and statistics regression simulation scenario analysis modeling clustering decision trees neural networks etcExperience visualizingpresenting data for stakeholdersExperience with Snowflake will be an added advantageExperience in deployment of machine learning models using cloud technologies",https://www.linkedin.com/jobs/view/4151244351/
43,4182535992,Data Scientist,Associate,Full-time,"Research, Other, and Engineering",Banking and Financial Services,"Job description – Data Scientist Joining our AI research team offers exposure to cutting-edge AI developments in the financial sector. You'll actively participate in new product development stages. Acquire in-depth knowledge of AI concepts, algorithms, and techniques, including generative AI and predictive analytics. Our research-driven, innovative environment fosters intellectual growth and creativity.Work LocationBangalore, Chennai, Experience range5 years to 13 years ResponsibilitiesHands on experience in applying statistical methods, ML algorithms to large data sets for deriving insights/predictions using python/R packages.Looking for an expert on using data science related packages like sk learn and data manipulation packages like pandas, dask.Experience in modeling techniques like classifications, regression time series analysis, deep learning, text mining and NLP.Experience in analyzing the problem statements and coming up with different solutions by creating POC.Must have experience in collecting relevant data as per the problem statement and cleansing the data.Basic knowledge of writing SQL queries.Must have knowledge on big data concepts like Hadoop and hive.One should have experience ML programming and analytical skills.About Finacle Finacle(Edgeverve) is the Leading Banking Product , providing financial institutions, of any size, anywhere in the world, the software to thrive in the digital banking age. We are an exciting place to work and our biggest asset is our talented workforce - what we create and achieve is a result of the aspirations of the 10,000+ employees that make up Edge Verve todayIf interested in above job role please send your updated resume to jestie.sabu@infosys.comAlong with Following DetailsTotal Years of Experience : Current CTC:Expected CTC:Notice Period :Current Location :If not in Bangalore ,Chennai are you willing to relocateInfosys provides equal employment opportunities to applicants and employees without regard to race; color; sex; gender identity; sexual orientation; religious practices and observances; national origin; pregnancy, childbirth, or related medical conditions; status as a protected veteran or spouse/family member of a protected veteran; or disability.",https://www.linkedin.com/jobs/view/4182535992/
44,4183310724,Data Scientist / AI Consultant,Mid-Senior level,Full-time,Information Technology,IT Services and IT Consulting,"Role: Data Scientist / AI ConsultantLocation: Any Wipro PAN IndiaNotice period: Immediate-30 days onlyJob Role:Data Science Consultant role in the Artificial Intelligence Advisory function within the Digital Consulting (DC) unit of Wipro Consulting Act as a Data Scientist for organizations to analyze vast amounts of data by leveraging cognitive and science-based techniques to manage data, predict scenarios, prescribe actions and solve complex problemsAdvise business teams to drive operational efficiency by maintaining data ecosystems, sourcing analytics expertise, and providing As-a-Service offerings for continuous insights and improvementsLead a team of junior data scientists, data engineers, and other stakeholders, applying analytical skills and business understanding to uncover new insights and opportunities.Job Responsibilities:Lead the design, development, deployment and monitoring of enterprise solutions which include components across the data spectrum such as Exploratory Data Analysis (EDA), detect patterns, test hypotheses, assess data quality using statistical tools and techniques and develop ML modelsManage data implementations by leading cross-functional teams, managing stakeholders, formulating strategies for planning, budgeting, forecasting, risk identification and reporting and managing full life cycle implementationsManage data maturity assessments of customers processes and policies and provide tactical, operational, and strategic recommendationsGuide customers in building framework for data science capabilities like data collection, preparation, model building, testing and validation, visualization and communication with technical and non-technical stakeholdersDemonstrate thought leadership to advise clients on data strategy and detailed use cases by leveraging established insight and industry leading practicesManage teams in the data science lifecycle of identification of business requirements, functional design, process design (including scenario design, flow mapping), prototyping, testing, training, defining support proceduresFormulate planning, budgeting, forecasting and reporting strategiesManage full life cycle implementationsExperience with program leadership, governance and change enablementDevelop and manage vendor relationshipsLead workshops for client educationExperience Expected:Minimum of 6-10 years’ experience with more than 6 in Consulting including advanced analytics, data science, data-driven digital products, AI/ML/cognitive solutioning, assessment, road-mapping, transformation, etc.Minimum of +2 years’ experience in hands-on data analytics implementation including diagnostic, predictive, and prescriptive analytics in Python/R/Scala.Successfully managed data science implementation projects at the enterprise level using tools such as Tableau, Power BI, matplotlib, GCP BigQuery, SQL, Huggingface, LangChain, LlamaIndex, Autogen, Azure Cosmos DB, AWS DynamoDB, Dataiku, Databricks, Docker, GitHub, and common open-source data platformsSkills & Experience (Essential): 5+ years of relevant analytics consulting or industry experienceAt least 2 years of experience in data analytics projectsDemonstrated expertise with at least 5 full life cycle analytics engagements across strategy, design, and implementationExperience designing and implementing commercial and open-source frameworks to process end-to-end data management life cycleAbility to work independently and manage multiple task assignments.Strong oral and written communication skills, including presentation skills (MS Visio, MS PowerPoint)",https://www.linkedin.com/jobs/view/4183310724/
45,4179400102,Data Scientist (Product Analytics),Entry level,Full-time,Analyst,Internet Marketplace Platforms,"---- What the Candidate Will Do ----Scope & Impact: You will have the opportunity to collaborate with multiple cross-functional global teams to deliver scalable data solutions wherein the expectation is to ->Build scalable analytical frameworks to support product analytics for Uber's Customer Obsession PlatformBe an invaluable partner to product managers, engineers, operations, & various data teams to help create and execute the direction of the product roadmap which includes scoping the business problem, providing a data lens to product design, owning the experimentation cycle to full global rollouts and eventually impact estimation & long term monitoring.Proactively communicate insights and drive projects to drive towards team goalsEnsure data quality across critical pipelines and to set up processes to triage data issuesBuild & maintain critical data pipelines, insight boards & monitoring tools that help track metrics to measure and monitor platform healthSeek out opportunities to build new solutions to tackle Customer & Business pain points---- Basic Qualifications ----2+ years of work experience with a Bachelor's Degree OR 1+ years of work experience with a Master's Degree. Work experience should be in a data-focused role such as product analytics, risk analytics, business analytics, business operations, or data scienceEducation in Engineering, Computer Science, Math, Economics, Statistics, Operation Research or equivalent experienceProven competency in statistical languages like SQL, SAS, R and/or in modern programming languages like PythonPast experience with a Product / Tech / Analytics Services company serving businesses with millions of customers on multiple platforms and countries---- Preferred Qualifications ----SQL mastery. Write efficient and complex code in SQLExperience in Python/R, Experimentation methods like A/B testing, and Statistical modelling is preferredExperience in Customer Service related domains with a Product / Technology / Analytics Services company is a plusProven ability to handle and visualise large datasets, explore and utilise raw data feedsLove of data - One should have the zeal to just go get the required data and turn it into an insightful storyAbility to build a structured approach to problem-solving that leads to high quality hypothesesStrong sense of ownership, accountability, and entrepreneurial spiritEffective communicator & proactive collaboratorIndependent & autonomous, while still a strong team playerEnthusiastic, self-starting and thrives in changing, agile environments",https://www.linkedin.com/jobs/view/4179400102/
46,4183482646,Python Developer (Q4-25) (PP),Entry level,Full-time,Engineering and Information Technology,IT Services and IT Consulting,"Python Elasticsearch Javascript, React PostgreSQL CI/CD with Jenkins pipeline AWS and Terraform Grafana, ELK stack infrastructure as a code, one-click deployment, C4 diagrams Docker, Kubernetes Amazon Web Services and cloud deployments (S3, SNS, SQS, RDS, DynamoDB, etc.), using tools such as Terraform or AWS CLI Git, Scrum, Pair Programming, Peer ReviewingPower Programmer is an important initiative within Global Delivery to develop a team of Full Stack Developers who will be working on complex engineering projects, platforms and marketplaces for our clients using emerging technologies., They will be ahead of the technology curve and will be constantly enabled and trained to be Polyglots., They are Go-Getters with a drive to solve end customer challenges and will spend most of their time in designing and coding, End to End contribution to technology oriented development projects., Providing solutions with minimum system requirements and in Agile Mode., Collaborate with Power Programmers., Open Source community and Tech User group., Custom Development of new Platforms & Solutions ,Opportunities., Work on Large Scale Digital Platforms and marketplaces., Work on Complex Engineering Projects using cloud native architecture ., Work with innovative Fortune 500 companies in cutting edge technologies., Co create and develop New Products and Platforms for our clients., Contribute to Open Source and continuously upskill in latest technology areas., Incubating tech user group",https://www.linkedin.com/jobs/view/4183482646/
47,4172693779,Decision Scientist,Mid-Senior level,Full-time,Analyst,Software Development,"About PhonePe Group: PhonePe is India’s leading digital payments company with 50 crore (500 Million) registered users and 3.7 crore (37 Million) merchants covering over 99% of the postal codes across India. On the back of its leadership in digital payments, PhonePe has expanded into financial services (Insurance, Mutual Funds, Stock Broking, and Lending) as well as adjacent tech-enabled businesses such as Pincode for hyperlocal shopping and Indus App Store which is India's first localized App Store. The PhonePe Group is a portfolio of businesses aligned with the company's vision to offer every Indian an equal opportunity to accelerate their progress by unlocking the flow of money and access to services.CultureAt PhonePe, we take extra care to make sure you give your best at work, Everyday! And creating the right environment for you is just one of the things we do. We empower people and trust them to do the right thing. Here, you own your work from start to finish, right from day one. Being enthusiastic about tech is a big part of being at PhonePe. If you like building technology that impacts millions, ideating with some of the best minds in the country and executing on your dreams with purpose and speed, join us!Position: Decision ScientistRoles and Responsibilities:-Regular analysis of the transaction and customer behaviour data to identify the key fraud trends and develop strategies to prevent the fraud and reduce genuine customer impact.Develop key fraud metrics across different merchant categories and communicate portfolio trends with the respective stakeholders.Support ad hoc analytical projects.Interact with cross functional teams (product, tech, operation, compliance, business) to develop fraud risk solutions.Proactively identify opportunities to enhance the current fraud risk management process.Explore new tools and features for better fraud prevention.Work closely with the business team in developing strategies for the new product launch.Skills and Qualifications:-Bachelor’s in engineering or Master's degree in Management, Maths, Statistics or related quantitative discipline.You must have 3+ years of experience in data analytics / risk analytics / business analytics.Proficient in SQL. Should be able to write queries to manipulate and consolidate data from multiple data sources.Excellent Excel skills.Strong quantitative abilities, distinctive problem-solving and excellent analytical skills.Strong organisational, communication, presentation and project management skills.Good working knowledge of programming languages like Python, R, SAS.Theoretical and practical knowledge of statistical techniques such as regression, segmentation, forecasting.Working experience with BI tools (QlikView/Tableau/PowerBI/ QlikSense etc) will be an added advantage.PhonePe Full Time Employee BenefitsInsurance Benefits - Medical Insurance, Critical Illness Insurance, Accidental Insurance, Life InsuranceWellness Program - Employee Assistance Program, Onsite Medical Center, Emergency Support SystemParental Support - Maternity Benefit, Paternity Benefit Program, Adoption Assistance Program, Day-care Support ProgramMobility Benefits - Relocation benefits, Transfer Support Policy, Travel PolicyRetirement Benefits - Employee PF Contribution, Flexible PF Contribution, Gratuity, NPS, Leave Encashment Other Benefits - Higher Education Assistance, Car Lease, Mobile & Broadband Reimbursements, Salary Advance PolicyWorking at PhonePe is a rewarding experience! Great people, a work environment that thrives on creativity, the opportunity to take on roles beyond a defined job description are just some of the reasons you should work with us. Read more about PhonePe on our blog.PhonePe Full Time Employee Benefits (Not applicable for Intern or Contract Roles)Insurance Benefits - Medical Insurance, Critical Illness Insurance, Accidental Insurance, Life InsuranceWellness Program - Employee Assistance Program, Onsite Medical Center, Emergency Support SystemParental Support - Maternity Benefit, Paternity Benefit Program, Adoption Assistance Program, Day-care Support ProgramMobility Benefits - Relocation benefits, Transfer Support Policy, Travel PolicyRetirement Benefits - Employee PF Contribution, Flexible PF Contribution, Gratuity, NPS, Leave Encashment Other Benefits - Higher Education Assistance, Car Lease, Salary Advance PolicyWorking at PhonePe is a rewarding experience! Great people, a work environment that thrives on creativity, the opportunity to take on roles beyond a defined job description are just some of the reasons you should work with us. Read more about PhonePe on our blog.Life at PhonePePhonePe in the news",https://www.linkedin.com/jobs/view/4172693779/
48,4179412836,"Product Data Scientist, Google Play",Not Applicable,Full-time,Information Technology and Engineering,"Information Services and Technology, Information and Internet","Minimum qualifications:Master's degree in Statistics, Economics, Engineering, Mathematics, a related quantitative field, or equivalent practical experience3 years of experience with statistical data analysis, data mining, and querying (e.g., SQL).1 year of experience managing analytical projectsPreferred qualifications: Master's degree in Statistics, Mathematics, Data Science, Engineering, Physics, Economics, or a related quantitative field.5 years of experience with analysis applications (e.g., extracting insights, performing statistical analysis, or solving business problems), and coding (e.g., Python, R, SQL).Experience in developing new models, methods, analysis, and approaches, as well as in classification and regression, prediction and inferential tasks, training/validation criteria for ML algorithm performance.Experience in risk analysis, fraud and abuse, trust and safety.Experience developing machine learning models, launch experiments (e.g., A/B Testing), and data infrastructure analytics pipelines.About The JobHelp serve Google's worldwide user base of more than a billion people. Data Scientists provide quantitative support, market understanding and a perspective to our partners throughout the organization. As a data-loving member of the team, you serve as an analytics expert for your partners, using numbers to help them make better decisions. You will weave stories with meaningful insight from data. You'll make critical recommendations for your fellow Googlers in Engineering and Product Management. You relish tallying up the numbers one minute and communicating your findings to a team leader the next.As a Product Data Scientist, you will be working with multiple stakeholders in Fraud and Abuse. You will serve as an analytical expert for partners, using numbers to help them make better decisions. The principal goal of the analyses you will deliver is to drive better product and business decisions. The models, metrics, and tools you develop will serve as a key input in product development and operations decision-making.You will be responsible for translating data into interpretations and recommendations, and implement process improvements. You will work collaboratively across Play teams (e.g., Engineering, Product Management, Product Operations) as well as other product teams within Google and cross-functional teams such as Legal, Marketing, and Finance teams.Google is an engineering company at heart. We hire people with a broad set of technical skills who are ready to take on some of technology's greatest challenges and make an impact on users around the world. At Google, engineers not only revolutionize search, they routinely work on scalability and storage solutions, large-scale applications and entirely new platforms for developers around the world. From Google Ads to Chrome, Android to YouTube, social to local, Google engineers are changing the world one technological achievement after another.ResponsibilitiesPrevent and reduce fraud and abuse via planning, in-production model development, insights, measurement, monitoring, and platform ML capabilities improvement.Partner with product management, engineering, and other teams to provide data and product insights that will reduce risk and improve developer and user experience.Ensure proper logging and metrics are available for performance measurement, and drive analysis focusing on product features and user experience.Develop framework views to measure product success and provide insights at scale, act as a thought partner to produce insights and metrics for technical and business stakeholders.Deliver presentations of findings and recommendations to multiple levels of leadership, creating visual displays of quantitative information.Google is proud to be an equal opportunity workplace and is an affirmative action employer. We are committed to equal employment opportunity regardless of race, color, ancestry, religion, sex, national origin, sexual orientation, age, citizenship, marital status, disability, gender identity or Veteran status. We also consider qualified applicants regardless of criminal histories, consistent with legal requirements. See also Google's EEO Policy and EEO is the Law. If you have a disability or special need that requires accommodation, please let us know by completing our Accommodations for Applicants form .",https://www.linkedin.com/jobs/view/4179412836/
49,4189337952,Data Scientist,Not Applicable,Full-time,Consulting,IT System Testing and Evaluation and IT System Installation and Disposal,"LTIMindtree is looking for Data Scientist RoleExperience- 5 to 8 YearsJob Location- PuneData Scientist Strong problemsolving skills and ability to deliver highquality datafocused solutions Proficiency in Python SQL and expertise in machine learning and deep learning algorithms Experience with generative AI and LangChain for building and deploying advanced models Proficiency in Azure cloud services for implementing and managing AI solutions Drive the development of impactful data products to support business objectives Skills-Machine Learning, Deep Learing, Python, Pytorch, Cloud,AI, Gen AI exp mandatoryIf interested please share below details on darshana.potdukhe@ltimindtree.comTotal Experience:Current CTC:Expected CTC:Official NP: (If serving last working day)",https://www.linkedin.com/jobs/view/4189337952/
50,4190901711,ML 3/4,Mid-Senior level,Full-time,Engineering,Financial Services,"About GrowwGroww is India’s fastest growing investment platform. Our long term vision to become the trusted money partner of ~100M Indians with core products in investment & banking. Groww was founded in 2016 by alums from Flipkart, ICICI, IITB, IITD, BITs Pilani and is backed by marquee investors like Tiger Global, Sequoia Capital, Ribbit Capital, and Y Combinator.OUR VALUES We take pride in our values and hold ourselves to a high standard on:• Radical customer centricity• Simplicity in our products and personalities• Transparency on everything• Long term thinking• Ownership driven cultureKey Responsibilities:- Design and implement scalable AI/ML solutions aligned with business goals and user requirements- Develop and optimize machine learning models for production deployment- Lead the implementation of Generative AI applications, including conversational systems and personalization features- Collaborate with cross-functional teams to integrate AI solutions into existing products- Monitor and improve the performance of ML systems in production- Mentor junior ML engineers and promote best practices in AI/ML development- Participate in technical design discussions and architectural decisions- Work with stakeholders to translate business requirements into technical solutionsRequired Skills and Experience:- 6-9 years of hands-on machine learning experience, with focus on production deployment- Strong expertise in Generative AI, NLP, and conversational AI technologies- Experience building and deploying AI-powered applications at scale- Proficient in Python and ML frameworks (TensorFlow, PyTorch, Hugging Face)- Experience with cloud platforms (AWS, GCP, or Azure) for AI workloads- Strong understanding of ML pipelines, feature engineering, and MLOps- Proven track record of delivering measurable business impact through AI solutions- Excellent problem-solving and communication skills Preferred Qualifications:- Master's degree in Computer Science, Machine Learning, or related field- Experience in financial services or fintech domain- Knowledge of recommendation systems and personalization techniques- Contributions to open-source ML projects- Experience with MLOps tools and practices",https://www.linkedin.com/jobs/view/4190901711/
51,4172638429,Data Scientist,Associate,Full-time,Engineering,IT Services and IT Consulting,"About ImpetusImpetus Technologies is a digital engineering company focused on delivering expert services and products to help enterprises achieve their transformation goals. We solve the analytics, AI, and cloud puzzle, enabling businesses to drive unmatched innovation and growth.Founded in 1991, we are cloud and data engineering leaders providing solutions to fortune 100 enterprises, headquartered in Los Gatos, California, with development centers in NOIDA, Indore, Gurugram, Bengaluru, Pune, and Hyderabad with over 3000 global team members. We also have offices in Canada and Australia and collaborate with a number of established companies, including American Express, Bank of America, Capital One, Toyota, United Airlines, and Verizon.Job Role- Data ScientistExperience- 3.5+ yearsLocations- Indore, Bangalore, Pune, Gurgaon, NoidaJob DescriptionHands on experience of working with LLM (Large Language Models) or LangChain and OpenAI in particular.Implementing and fine tuning the AI- generated text prompts using LLMs (eg:-GPT4)Skilled in AI-specific utilities like ChatGPT, Hugging Face Transformers, etc.Ability to understand business requirements.Usecase derivation and solution creation from structured/unstructured dataStory telling, Business communication and DocumentationProgramming Skills – Python, Scikit-Learn, TensorFlow, PyTorch, KerasExploratory Data AnalysisMachine Learning and Deep Learning AlgorithmsModel building, Hyperparameter tuning and Model performance metricsMLOps, Data Pipeline, Data engineeringStatistics Knowledge (Probability Distributions, Hypothesis Testing)Time series modeling, Forecasting, Image/Video Analytics, Natural Language Processing (NLP).ML services from Clouds such as AWS, GCP, Azure and DatabricksOptional - Big Data -Basic knowledge on Spark, HiveRoles & ResponsibilitiesAcquire skills required for building Machine learning models and deploy them for production.Feature Engineering, EDA, Pipeline creation, Model training and hyperparameter tuning with structured and unstructured data sets.Develop Cloud based applications including LLM/GenAI and deploy them into production.QualificationDegree – Graduates/Postgraduate in CSE/IT or related field",https://www.linkedin.com/jobs/view/4172638429/
52,4178158178,Data Analyst,Mid-Senior level,Full-time,Analyst,Financial Services,"About the teamDo you like, love, sip, breathe, sit, sleep and drink data? If yes, then you’ll fit in this team like puzzle pieces. Designing decision boards, performing RCAs, generating actionable business insights - all a part of the Data team’s skill set.About the roleAnalysts help shape slice's credit and business strategies by enabling analysis-ready data and help drive insights out of it to help businesses make data-driven decisions. As a key member of the team, you work closely with leadership, growth, credit, and product teams to support and execute analytics-driven strategies for business growth.What You will do ❖ First and foremost, use first principles thinking, data and analytical skills to generate actionable business insights to drive high business impact and enable great customer experience❖ Using Descriptive (Data visualizations & BI) , Inquisitive (Root cause analysis) and Prescriptive analytics (helping business with insights and recommendations) to help drive effective problem solving at scale❖ Partner with functional leaders, Strategic Business Partners and Leadership team (across Growth, Retention, Fraud, Ops etc.) to understand, breakdown and define business problems,❖ Build effective solutions through comprehensive reporting and actionable insights generation to solve complex business problems and enable strategic decisions.What you will need❖ Will and Hunger to build a solution that impacts millions of customers❖ 1-3 years of experience working on various business problems and providing insights to drive high business impact❖ Expertise in databases and scripting languages (Advanced SQL, Python/R, Excel)❖ Excellent with Data Visualization and insight generation tools.❖ Great at breaking down problems to a granular level and then coming up with solutions. ❖ Pro-communicator and great Story-telling capability❖ Open to learning new technologiesLife at sliceLife so good, you’d think we’re kidding:❖ Competitive salaries. Period.❖ An extensive medical insurance that looks out for our employees & their dependants. We’ll love you and take care of you, our promise.❖ Flexible working hours. Just don’t call us at 3AM, we like our sleep schedule.❖ Tailored vacation & leave policies so that you enjoy every important moment in your life. ❖ A reward system that celebrates hard work and milestones throughout the year. Expect a gift coming your way anytime you kill it here.❖ Learning and upskilling opportunities. Seriously, not kidding.❖ Good food, games, and a cool office to make you feel like home. An environment so good, you’ll forget the term “colleagues can’t be your friends”.About UsMeet slice - the simplest way to pay!We are a one-stop payment app for all your spending needs. Our goal is to make money management simpler & faster for you. We provide an easy & transparent app to help our members transact seamlessly using card or UPI and manage all their spends at one place. We have 12Mn+ registered members with an average age of 27, making us a market leader for the Gen-Z and millennials.Oh, btw, our users get up to 2% cashback on all card spends and enjoy new offers every week with spark. They can also scan & pay in a flash and easily send money to friends using slice UPI.We are backed by leading investors such as Tiger Global, Insight partners, Advent International, Blume Ventures, and Gunosy Capital",https://www.linkedin.com/jobs/view/4178158178/
